"id","municipio","distrito","seccion","tramo","desc_tramo","viviendas","total_poblacion","tercer_grado","total_entre_35_50","mujeres_mas_65","total_china","estudiantes_de_grado"
"282",2807903065,28079,3,65,9,"Entre  46.300€ y 58.390€",405,895,435,148,119,4,0
"283",2807903066,28079,3,66,8,"Entre 39.755€ y 46.300€",480,960,525,192,146,4,5
"284",2807903067,28079,3,67,10,"Más de 58.390€",715,1545,600,264,178,10,10
"285",2807903069,28079,3,69,10,"Más de 58.390€",330,635,295,244,77,0,30
"286",2807903070,28079,3,70,10,"Más de 58.390€",245,475,250,187,84,0,0
"287",2807903071,28079,3,71,10,"Más de 58.390€",555,1130,670,336,185,2,10
"288",2807903073,28079,3,73,9,"Entre  46.300€ y 58.390€",400,765,325,322,282,6,0
"289",2807903074,28079,3,74,9,"Entre  46.300€ y 58.390€",565,1185,675,245,253,1,50
"290",2807903076,28079,3,76,9,"Entre  46.300€ y 58.390€",460,890,405,226,252,1,40
"291",2807903077,28079,3,77,10,"Más de 58.390€",705,1825,880,336,282,3,65
"292",2807903078,28079,3,78,10,"Más de 58.390€",745,1815,1055,358,265,4,15
"293",2807903079,28079,3,79,8,"Entre 39.755€ y 46.300€",725,1475,500,254,243,10,10
"294",2807903080,28079,3,80,10,"Más de 58.390€",660,1710,850,369,245,4,10
"295",2807903081,28079,3,81,10,"Más de 58.390€",510,1545,915,356,260,7,75
"296",2807903082,28079,3,82,10,"Más de 58.390€",510,1280,685,320,203,14,10
"297",2807903084,28079,3,84,10,"Más de 58.390€",625,1420,630,278,204,4,15
"298",2807903085,28079,3,85,10,"Más de 58.390€",400,785,465,161,157,1,80
"299",2807903086,28079,3,86,9,"Entre  46.300€ y 58.390€",445,835,430,211,161,1,35
"300",2807903087,28079,3,87,10,"Más de 58.390€",745,1880,1045,320,266,8,50
"301",2807903088,28079,3,88,8,"Entre 39.755€ y 46.300€",300,410,165,142,108,10,0
"302",2807903089,28079,3,89,9,"Entre  46.300€ y 58.390€",690,1680,650,304,288,4,55
"303",2807903090,28079,3,90,10,"Más de 58.390€",415,1135,535,210,189,0,30
"304",2807903091,28079,3,91,10,"Más de 58.390€",625,1600,885,305,262,6,50
"305",2807903092,28079,3,92,10,"Más de 58.390€",815,2020,920,475,262,14,70
"306",2807903093,28079,3,93,10,"Más de 58.390€",460,995,555,206,243,0,10
"307",2807903094,28079,3,94,10,"Más de 58.390€",320,730,345,136,142,1,0
"308",2807903095,28079,3,95,9,"Entre  46.300€ y 58.390€",985,2105,970,348,250,18,50
"309",2807903096,28079,3,96,9,"Entre  46.300€ y 58.390€",1160,2855,1315,370,159,7,65
"310",2807903097,28079,3,97,9,"Entre  46.300€ y 58.390€",1190,3310,1245,549,256,16,85
"311",2807903098,28079,3,98,7,"Entre 34.950€ y 39.755€",965,1820,845,500,124,15,0
"312",2807903099,28079,3,99,7,"Entre 34.950€ y 39.755€",650,1215,385,330,207,11,10
"313",2807904001,28079,4,1,10,"Más de 58.390€",750,850,620,239,110,3,0
"314",2807904002,28079,4,2,10,"Más de 58.390€",605,750,355,214,132,4,45
"315",2807904003,28079,4,3,10,"Más de 58.390€",490,755,545,192,92,1,0
"316",2807904004,28079,4,4,10,"Más de 58.390€",540,1145,395,176,165,2,120
"317",2807904005,28079,4,5,10,"Más de 58.390€",450,910,665,150,105,2,0
"318",2807904006,28079,4,6,10,"Más de 58.390€",615,760,410,197,132,1,0
"319",2807904007,28079,4,7,10,"Más de 58.390€",1010,1150,670,310,169,5,20
"320",2807904008,28079,4,8,8,"Entre 39.755€ y 46.300€",860,1335,505,256,139,9,20
"321",2807904009,28079,4,9,10,"Más de 58.390€",790,2030,1180,327,341,1,35
"322",2807904010,28079,4,10,10,"Más de 58.390€",325,570,320,162,98,1,0
"323",2807904011,28079,4,11,10,"Más de 58.390€",800,1050,555,315,186,5,0
"324",2807904012,28079,4,12,10,"Más de 58.390€",850,1425,680,259,169,2,0
"325",2807904013,28079,4,13,10,"Más de 58.390€",530,940,535,203,118,7,0
"326",2807904014,28079,4,14,9,"Entre  46.300€ y 58.390€",780,2100,1130,262,163,0,0
"327",2807904015,28079,4,15,10,"Más de 58.390€",735,1390,645,274,196,10,40
"328",2807904016,28079,4,16,9,"Entre  46.300€ y 58.390€",710,1020,630,309,178,5,10
"329",2807904017,28079,4,17,9,"Entre  46.300€ y 58.390€",770,1310,605,289,208,5,0
"330",2807904018,28079,4,18,9,"Entre  46.300€ y 58.390€",735,1380,520,253,229,3,0
"331",2807904019,28079,4,19,9,"Entre  46.300€ y 58.390€",430,580,250,150,99,3,0
"332",2807904020,28079,4,20,9,"Entre  46.300€ y 58.390€",460,675,315,165,102,0,0
"333",2807904021,28079,4,21,8,"Entre 39.755€ y 46.300€",595,1190,415,191,121,0,40
"334",2807904023,28079,4,23,8,"Entre 39.755€ y 46.300€",640,830,350,186,125,2,0
"335",2807904024,28079,4,24,6,"Entre 31.040€ y 34.950€",920,1490,645,321,190,26,15
"336",2807904025,28079,4,25,8,"Entre 39.755€ y 46.300€",700,730,360,213,167,10,0
"337",2807904026,28079,4,26,9,"Entre  46.300€ y 58.390€",455,930,375,172,129,3,10
"338",2807904027,28079,4,27,7,"Entre 34.950€ y 39.755€",895,1380,565,320,185,22,10
"339",2807904028,28079,4,28,7,"Entre 34.950€ y 39.755€",1045,1730,935,312,179,10,0
"340",2807904029,28079,4,29,9,"Entre  46.300€ y 58.390€",915,1245,740,302,214,4,15
"341",2807904030,28079,4,30,9,"Entre  46.300€ y 58.390€",750,1270,470,296,221,5,0
"342",2807904031,28079,4,31,9,"Entre  46.300€ y 58.390€",330,590,195,198,132,7,0
"343",2807904032,28079,4,32,7,"Entre 34.950€ y 39.755€",515,1010,380,189,124,14,0
"344",2807904033,28079,4,33,8,"Entre 39.755€ y 46.300€",755,1080,525,224,181,10,0
"345",2807904034,28079,4,34,9,"Entre  46.300€ y 58.390€",1005,1845,715,341,232,4,20
"346",2807904035,28079,4,35,8,"Entre 39.755€ y 46.300€",1015,1475,450,324,175,9,10
"347",2807904036,28079,4,36,9,"Entre  46.300€ y 58.390€",525,715,380,157,132,2,30
"348",2807904037,28079,4,37,8,"Entre 39.755€ y 46.300€",465,745,295,183,129,7,15
"349",2807904038,28079,4,38,8,"Entre 39.755€ y 46.300€",600,945,430,229,188,8,0
"350",2807904039,28079,4,39,9,"Entre  46.300€ y 58.390€",445,650,330,179,116,0,10
"351",2807904040,28079,4,40,9,"Entre  46.300€ y 58.390€",500,975,580,160,133,2,10
"352",2807904041,28079,4,41,7,"Entre 34.950€ y 39.755€",495,1020,370,227,140,5,25
"353",2807904042,28079,4,42,10,"Más de 58.390€",650,1400,750,234,230,0,0
"354",2807904043,28079,4,43,9,"Entre  46.300€ y 58.390€",705,1415,525,275,220,2,0
"355",2807904044,28079,4,44,9,"Entre  46.300€ y 58.390€",1030,1570,615,365,214,6,35
"356",2807904045,28079,4,45,7,"Entre 34.950€ y 39.755€",895,1305,390,358,229,4,25
"357",2807904046,28079,4,46,8,"Entre 39.755€ y 46.300€",455,655,260,135,130,6,20
"358",2807904047,28079,4,47,8,"Entre 39.755€ y 46.300€",555,1145,525,247,192,11,50
"359",2807904048,28079,4,48,7,"Entre 34.950€ y 39.755€",525,920,365,218,132,7,105
"360",2807904049,28079,4,49,5,"Entre 27.760€ y 31.040€",945,1355,445,326,183,22,10
"361",2807904050,28079,4,50,6,"Entre 31.040€ y 34.950€",365,590,185,164,95,3,0
"362",2807904051,28079,4,51,6,"Entre 31.040€ y 34.950€",785,1245,520,313,166,3,0
"363",2807904052,28079,4,52,8,"Entre 39.755€ y 46.300€",660,1145,460,262,161,8,30
"364",2807904053,28079,4,53,6,"Entre 31.040€ y 34.950€",645,1180,420,273,209,9,15
"365",2807904054,28079,4,54,8,"Entre 39.755€ y 46.300€",715,1375,570,235,223,1,20
"366",2807904055,28079,4,55,8,"Entre 39.755€ y 46.300€",895,1780,750,342,248,3,20
"367",2807904056,28079,4,56,8,"Entre 39.755€ y 46.300€",895,1630,640,329,241,7,30
"368",2807904057,28079,4,57,8,"Entre 39.755€ y 46.300€",770,1480,450,251,183,9,65
"369",2807904058,28079,4,58,7,"Entre 34.950€ y 39.755€",685,1075,410,308,174,15,10
"370",2807904060,28079,4,60,6,"Entre 31.040€ y 34.950€",780,1370,490,300,236,11,20
"371",2807904061,28079,4,61,9,"Entre  46.300€ y 58.390€",610,1170,460,273,231,13,0
"372",2807904062,28079,4,62,8,"Entre 39.755€ y 46.300€",550,1180,575,292,192,5,10
"373",2807904063,28079,4,63,7,"Entre 34.950€ y 39.755€",650,1215,580,368,207,6,15
"374",2807904064,28079,4,64,8,"Entre 39.755€ y 46.300€",620,1005,490,240,166,2,20
"375",2807904065,28079,4,65,8,"Entre 39.755€ y 46.300€",1060,2275,1075,354,252,14,20
"376",2807904067,28079,4,67,8,"Entre 39.755€ y 46.300€",590,1140,660,220,192,13,35
"377",2807904068,28079,4,68,8,"Entre 39.755€ y 46.300€",590,1225,585,205,163,19,25
"378",2807904069,28079,4,69,8,"Entre 39.755€ y 46.300€",905,1730,915,370,231,13,20
"379",2807904070,28079,4,70,7,"Entre 34.950€ y 39.755€",590,1245,460,277,180,3,10
"380",2807904071,28079,4,71,8,"Entre 39.755€ y 46.300€",590,1120,355,242,180,11,10
"381",2807904072,28079,4,72,8,"Entre 39.755€ y 46.300€",380,480,180,158,126,1,0
"382",2807904073,28079,4,73,9,"Entre  46.300€ y 58.390€",645,1385,650,297,280,4,20
"383",2807904074,28079,4,74,8,"Entre 39.755€ y 46.300€",645,1270,340,230,199,0,20
"384",2807904075,28079,4,75,10,"Más de 58.390€",440,845,335,166,175,0,20
"385",2807904076,28079,4,76,10,"Más de 58.390€",395,990,605,178,152,0,45
"386",2807904077,28079,4,77,10,"Más de 58.390€",435,1090,600,218,229,0,40
"387",2807904078,28079,4,78,10,"Más de 58.390€",230,600,315,102,122,0,0
"388",2807904079,28079,4,79,10,"Más de 58.390€",455,1025,535,183,196,4,10
"389",2807904080,28079,4,80,10,"Más de 58.390€",325,690,350,133,120,1,0
"390",2807904081,28079,4,81,10,"Más de 58.390€",445,1210,580,180,202,1,55
"391",2807904082,28079,4,82,9,"Entre  46.300€ y 58.390€",400,1170,345,149,154,3,25
"392",2807904083,28079,4,83,9,"Entre  46.300€ y 58.390€",405,895,445,169,113,10,0
"393",2807904084,28079,4,84,9,"Entre  46.300€ y 58.390€",320,770,330,177,165,1,10
"394",2807904085,28079,4,85,7,"Entre 34.950€ y 39.755€",1085,1985,930,534,233,5,65
"395",2807904086,28079,4,86,8,"Entre 39.755€ y 46.300€",1810,2215,985,658,393,20,10
"396",2807904087,28079,4,87,8,"Entre 39.755€ y 46.300€",1555,2590,1385,576,313,11,10
"397",2807904088,28079,4,88,7,"Entre 34.950€ y 39.755€",1000,1930,865,444,328,18,50
"398",2807904089,28079,4,89,5,"Entre 27.760€ y 31.040€",575,1030,425,190,118,10,10
"399",2807904090,28079,4,90,7,"Entre 34.950€ y 39.755€",855,1465,790,263,145,13,10
"400",2807904091,28079,4,91,5,"Entre 27.760€ y 31.040€",1085,1845,780,396,191,13,40
"401",2807904092,28079,4,92,7,"Entre 34.950€ y 39.755€",625,890,295,204,150,3,0
"402",2807904093,28079,4,93,6,"Entre 31.040€ y 34.950€",850,1150,425,255,140,9,15
"403",2807904094,28079,4,94,9,"Entre  46.300€ y 58.390€",705,1460,570,240,243,9,20
"404",2807904095,28079,4,95,7,"Entre 34.950€ y 39.755€",380,815,400,138,97,2,0
"405",2807904096,28079,4,96,9,"Entre  46.300€ y 58.390€",370,750,370,173,108,4,0
"406",2807904097,28079,4,97,10,"Más de 58.390€",655,920,450,216,121,5,0
"407",2807904098,28079,4,98,10,"Más de 58.390€",720,1280,755,235,215,0,20
"408",2807904099,28079,4,99,8,"Entre 39.755€ y 46.300€",720,1055,480,221,179,5,10
"409",2807904100,28079,4,100,9,"Entre  46.300€ y 58.390€",370,825,325,155,143,3,10
"410",2807904101,28079,4,101,6,"Entre 31.040€ y 34.950€",710,750,300,162,124,16,10
"411",2807904102,28079,4,102,6,"Entre 31.040€ y 34.950€",1195,990,475,226,240,11,10
"412",2807904103,28079,4,103,7,"Entre 34.950€ y 39.755€",835,845,370,260,185,22,10
"413",2807904104,28079,4,104,8,"Entre 39.755€ y 46.300€",885,1095,525,261,186,3,10
"414",2807904105,28079,4,105,9,"Entre  46.300€ y 58.390€",635,1185,635,253,167,4,30
"415",2807904106,28079,4,106,6,"Entre 31.040€ y 34.950€",700,1160,560,241,151,6,10
"416",2807904107,28079,4,107,9,"Entre  46.300€ y 58.390€",350,545,270,163,86,0,0
"417",2807904108,28079,4,108,7,"Entre 34.950€ y 39.755€",560,735,365,240,138,6,10
"418",2807904109,28079,4,109,9,"Entre  46.300€ y 58.390€",910,1500,645,339,242,3,25
"419",2807904110,28079,4,110,8,"Entre 39.755€ y 46.300€",695,1055,460,254,153,4,65
"420",2807904111,28079,4,111,10,"Más de 58.390€",775,1835,1030,373,267,6,25
"421",2807904112,28079,4,112,9,"Entre  46.300€ y 58.390€",825,1445,655,235,222,12,25
"422",2807904113,28079,4,113,9,"Entre  46.300€ y 58.390€",570,1195,640,218,197,4,0
"423",2807904114,28079,4,114,10,"Más de 58.390€",605,955,460,306,195,1,10
"424",2807904115,28079,4,115,10,"Más de 58.390€",570,1030,510,337,329,1,0
"425",2807904116,28079,4,116,10,"Más de 58.390€",455,650,405,210,108,3,0
"426",2807904117,28079,4,117,10,"Más de 58.390€",490,1025,525,173,115,0,30
"427",2807904118,28079,4,118,10,"Más de 58.390€",400,810,480,162,104,1,0
"428",2807904119,28079,4,119,10,"Más de 58.390€",720,1935,1135,278,209,2,80
"429",2807904120,28079,4,120,10,"Más de 58.390€",440,890,455,175,127,0,0
"430",2807904121,28079,4,121,10,"Más de 58.390€",465,915,360,244,177,3,20
"431",2807904123,28079,4,123,9,"Entre  46.300€ y 58.390€",720,1050,415,294,207,13,10
"432",2807904124,28079,4,124,8,"Entre 39.755€ y 46.300€",755,1025,485,203,117,5,45
"433",2807904126,28079,4,126,10,"Más de 58.390€",930,1210,490,257,249,7,20
"434",2807904127,28079,4,127,9,"Entre  46.300€ y 58.390€",600,885,315,195,153,3,0
"435",2807904128,28079,4,128,8,"Entre 39.755€ y 46.300€",655,790,340,199,132,10,0
"436",2807904129,28079,4,129,9,"Entre  46.300€ y 58.390€",440,535,375,138,108,3,0
"437",2807904130,28079,4,130,10,"Más de 58.390€",330,815,485,178,103,3,0
"438",2807905001,28079,5,1,10,"Más de 58.390€",470,1155,565,229,200,0,30
"439",2807905002,28079,5,2,10,"Más de 58.390€",620,1610,815,346,183,2,95
"440",2807905003,28079,5,3,10,"Más de 58.390€",860,1595,875,391,222,3,0
"441",2807905004,28079,5,4,10,"Más de 58.390€",605,1125,545,266,173,4,90
"442",2807905005,28079,5,5,10,"Más de 58.390€",595,1365,620,253,200,4,10
"443",2807905006,28079,5,6,10,"Más de 58.390€",280,645,410,245,176,0,40
"444",2807905007,28079,5,7,10,"Más de 58.390€",770,1585,715,396,286,2,65
"445",2807905008,28079,5,8,10,"Más de 58.390€",580,1350,785,338,169,2,25
"446",2807905009,28079,5,9,10,"Más de 58.390€",535,1205,650,247,161,1,20
"447",2807905010,28079,5,10,9,"Entre  46.300€ y 58.390€",550,1200,605,225,99,2,75
"448",2807905011,28079,5,11,8,"Entre 39.755€ y 46.300€",515,945,485,150,105,4,0
"449",2807905012,28079,5,12,8,"Entre 39.755€ y 46.300€",555,1220,435,252,152,7,15
"450",2807905013,28079,5,13,9,"Entre  46.300€ y 58.390€",525,745,425,183,112,3,0
"451",2807905014,28079,5,14,7,"Entre 34.950€ y 39.755€",650,1405,605,221,169,22,20
"452",2807905015,28079,5,15,7,"Entre 34.950€ y 39.755€",730,1305,500,217,148,10,10
"453",2807905016,28079,5,16,6,"Entre 31.040€ y 34.950€",400,615,185,202,137,11,0
"454",2807905017,28079,5,17,6,"Entre 31.040€ y 34.950€",820,1425,750,323,186,5,45
"455",2807905018,28079,5,18,6,"Entre 31.040€ y 34.950€",790,1180,415,255,192,15,25
"456",2807905019,28079,5,19,6,"Entre 31.040€ y 34.950€",430,790,335,184,144,6,0
"457",2807905020,28079,5,20,8,"Entre 39.755€ y 46.300€",715,1410,330,268,167,13,45
"458",2807905021,28079,5,21,6,"Entre 31.040€ y 34.950€",450,755,270,190,102,10,10
"459",2807905022,28079,5,22,7,"Entre 34.950€ y 39.755€",845,1545,465,353,195,21,40
"460",2807905023,28079,5,23,9,"Entre  46.300€ y 58.390€",660,1070,480,303,232,10,25
"461",2807905024,28079,5,24,8,"Entre 39.755€ y 46.300€",455,905,125,171,203,3,20
"462",2807905025,28079,5,25,8,"Entre 39.755€ y 46.300€",505,1070,505,247,185,2,10
"463",2807905026,28079,5,26,8,"Entre 39.755€ y 46.300€",965,1620,800,387,286,4,0
"464",2807905027,28079,5,27,7,"Entre 34.950€ y 39.755€",1020,2010,705,389,299,12,25
"465",2807905028,28079,5,28,6,"Entre 31.040€ y 34.950€",875,1810,685,432,262,19,35
"466",2807905029,28079,5,29,6,"Entre 31.040€ y 34.950€",875,1910,970,463,230,10,0
"467",2807905030,28079,5,30,5,"Entre 27.760€ y 31.040€",770,1305,425,299,197,29,0
"468",2807905031,28079,5,31,8,"Entre 39.755€ y 46.300€",560,1185,435,213,141,18,0
"469",2807905032,28079,5,32,6,"Entre 31.040€ y 34.950€",765,1210,375,356,202,17,20
"470",2807905033,28079,5,33,9,"Entre  46.300€ y 58.390€",1130,2005,880,459,305,0,65
"471",2807905034,28079,5,34,8,"Entre 39.755€ y 46.300€",1050,1745,870,373,251,6,45
"472",2807905035,28079,5,35,9,"Entre  46.300€ y 58.390€",705,1230,505,270,189,1,45
"473",2807905036,28079,5,36,9,"Entre  46.300€ y 58.390€",765,1540,715,317,248,0,55
"474",2807905037,28079,5,37,10,"Más de 58.390€",660,1670,775,209,193,5,25
"475",2807905038,28079,5,38,10,"Más de 58.390€",975,1820,815,443,221,8,25
"476",2807905039,28079,5,39,9,"Entre  46.300€ y 58.390€",1030,1660,990,427,188,3,80
"477",2807905040,28079,5,40,7,"Entre 34.950€ y 39.755€",285,650,200,127,115,5,0
"478",2807905041,28079,5,41,6,"Entre 31.040€ y 34.950€",520,805,345,278,146,8,0
"479",2807905042,28079,5,42,7,"Entre 34.950€ y 39.755€",800,1680,515,318,233,13,25
"480",2807905043,28079,5,43,9,"Entre  46.300€ y 58.390€",680,1210,730,244,244,8,10
"481",2807905044,28079,5,44,6,"Entre 31.040€ y 34.950€",1125,1850,810,388,274,16,35
"482",2807905045,28079,5,45,7,"Entre 34.950€ y 39.755€",980,1800,625,423,259,13,60
"483",2807905046,28079,5,46,6,"Entre 31.040€ y 34.950€",930,1615,650,420,229,12,35
"484",2807905047,28079,5,47,6,"Entre 31.040€ y 34.950€",1090,1680,530,446,211,18,0
"485",2807905048,28079,5,48,8,"Entre 39.755€ y 46.300€",545,1080,520,269,200,20,0
"486",2807905049,28079,5,49,9,"Entre  46.300€ y 58.390€",545,1210,695,224,218,4,25
"487",2807905051,28079,5,51,9,"Entre  46.300€ y 58.390€",680,1530,835,304,282,4,10
"488",2807905052,28079,5,52,10,"Más de 58.390€",745,1440,680,335,261,5,20
"489",2807905053,28079,5,53,10,"Más de 58.390€",925,2700,1025,481,258,1,75
"490",2807905054,28079,5,54,10,"Más de 58.390€",790,1740,845,375,232,7,80
"491",2807905055,28079,5,55,9,"Entre  46.300€ y 58.390€",825,1545,735,386,227,1,25
"492",2807905056,28079,5,56,8,"Entre 39.755€ y 46.300€",685,1315,595,321,237,15,20
"493",2807905057,28079,5,57,8,"Entre 39.755€ y 46.300€",600,900,410,259,218,10,20
"494",2807905058,28079,5,58,8,"Entre 39.755€ y 46.300€",855,1690,710,404,293,3,25
"495",2807905059,28079,5,59,7,"Entre 34.950€ y 39.755€",460,805,335,158,111,0,0
"496",2807905060,28079,5,60,8,"Entre 39.755€ y 46.300€",675,1420,645,330,214,8,75
"497",2807905061,28079,5,61,10,"Más de 58.390€",965,2285,1090,471,324,6,55
"498",2807905062,28079,5,62,10,"Más de 58.390€",710,1390,780,355,288,6,15
"499",2807905063,28079,5,63,10,"Más de 58.390€",345,720,275,177,110,2,10
"500",2807905064,28079,5,64,10,"Más de 58.390€",1100,2160,1350,443,255,6,35
"501",2807905065,28079,5,65,8,"Entre 39.755€ y 46.300€",685,1210,550,267,191,8,30
"502",2807905066,28079,5,66,10,"Más de 58.390€",700,1205,740,273,218,4,25
"503",2807905067,28079,5,67,10,"Más de 58.390€",850,1820,980,440,453,7,10
"504",2807905068,28079,5,68,10,"Más de 58.390€",690,1915,930,367,223,1,20
"505",2807905069,28079,5,69,10,"Más de 58.390€",460,1030,485,181,114,2,20
"506",2807905070,28079,5,70,10,"Más de 58.390€",1240,1600,825,505,252,2,10
"507",2807905072,28079,5,72,10,"Más de 58.390€",905,1520,815,346,215,3,10
"508",2807905073,28079,5,73,10,"Más de 58.390€",865,2145,1395,346,268,5,15
"509",2807905074,28079,5,74,10,"Más de 58.390€",650,1470,665,344,190,0,80
"510",2807905075,28079,5,75,10,"Más de 58.390€",900,1950,1080,421,186,2,30
"511",2807905076,28079,5,76,10,"Más de 58.390€",930,1655,930,513,246,2,45
"512",2807905077,28079,5,77,10,"Más de 58.390€",445,1475,795,297,190,4,20
"513",2807905078,28079,5,78,10,"Más de 58.390€",395,1090,525,204,100,1,70
"514",2807905079,28079,5,79,9,"Entre  46.300€ y 58.390€",1245,1630,760,467,257,16,20
"515",2807905080,28079,5,80,8,"Entre 39.755€ y 46.300€",620,1135,385,195,172,5,20
"516",2807905081,28079,5,81,9,"Entre  46.300€ y 58.390€",825,1335,635,586,239,6,10
"517",2807905082,28079,5,82,10,"Más de 58.390€",855,2005,1140,561,242,8,35
"518",2807905083,28079,5,83,9,"Entre  46.300€ y 58.390€",770,1605,835,473,307,3,10
"519",2807905084,28079,5,84,10,"Más de 58.390€",605,1585,840,422,237,2,25
"520",2807905085,28079,5,85,10,"Más de 58.390€",735,1985,985,362,337,16,75
"521",2807905086,28079,5,86,8,"Entre 39.755€ y 46.300€",950,1475,690,296,182,5,10
"522",2807905087,28079,5,87,9,"Entre  46.300€ y 58.390€",905,1985,970,358,265,17,65
"523",2807905088,28079,5,88,9,"Entre  46.300€ y 58.390€",440,815,470,124,127,4,0
"524",2807905089,28079,5,89,10,"Más de 58.390€",235,520,320,142,161,2,20
"525",2807905090,28079,5,90,8,"Entre 39.755€ y 46.300€",500,970,205,170,227,10,10
"526",2807905091,28079,5,91,8,"Entre 39.755€ y 46.300€",465,975,300,183,139,8,25
"527",2807905092,28079,5,92,4,"Entre 25.295€ y 27.760€",420,585,105,270,237,13,0
"528",2807905094,28079,5,94,9,"Entre  46.300€ y 58.390€",1185,2330,1200,521,218,8,105
"529",2807905095,28079,5,95,10,"Más de 58.390€",950,2315,1045,334,239,1,50
"530",2807905096,28079,5,96,8,"Entre 39.755€ y 46.300€",855,1740,745,296,205,18,30
"531",2807905097,28079,5,97,9,"Entre  46.300€ y 58.390€",805,1595,1020,328,190,5,55
"532",2807905098,28079,5,98,6,"Entre 31.040€ y 34.950€",595,1400,630,263,179,6,20
"533",2807905099,28079,5,99,9,"Entre  46.300€ y 58.390€",765,1785,800,375,221,5,40
"534",2807905100,28079,5,100,10,"Más de 58.390€",730,2070,1160,399,164,7,55
"535",2807905101,28079,5,101,10,"Más de 58.390€",1025,2665,1175,468,224,11,60
